timestamp_utc,symbol,open,high,low,close,volume,session
1784232000,EURUSD,1.14346,1.14349,1.14311,1.14319,4966.0,newyork
1784232900,EURUSD,1.1432,1.14351,1.14317,1.1435,3562.0,newyork
1784233800,EURUSD,1.1435,1.14356,1.14326,1.14345,3652.0,newyork
1784234700,EURUSD,1.14345,1.14383,1.14343,1.14364,4237.0,newyork
1784235600,EURUSD,1.14364,1.14378,1.14348,1.14375,4310.0,newyork
1784236500,EURUSD,1.14375,1.14391,1.14363,1.14365,4355.0,newyork
1784237400,EURUSD,1.14365,1.14377,1.14356,1.14375,3678.0,newyork
1784238300,EURUSD,1.14375,1.14386,1.14368,1.14383,3373.0,newyork
1784239200,EURUSD,1.14384,1.14399,1.14373,1.14373,3773.0,newyork
1784240100,EURUSD,1.14373,1.1437599999999999,1.1434199999999999,1.14351,3419.0,newyork
1784241000,EURUSD,1.14351,1.14379,1.1435,1.14371,3543.0,newyork
1784241900,EURUSD,1.14371,1.14415,1.14371,1.1440299999999999,4551.0,newyork
1784242800,EURUSD,1.14402,1.14418,1.14396,1.14401,2520.0,newyork
1784243700,EURUSD,1.14401,1.14405,1.14383,1.14394,1146.0,newyork
1784244600,EURUSD,1.14395,1.14439,1.1439300000000001,1.14428,1487.0,newyork
1784245500,EURUSD,1.14428,1.14442,1.14426,1.14428,1388.0,newyork
1784246400,EURUSD,1.14405,1.14425,1.14396,1.14425,139.0,asia
1784247300,EURUSD,1.14424,1.14425,1.14408,1.14416,296.0,asia
1784248200,EURUSD,1.14416,1.14426,1.14413,1.14421,476.0,asia
1784249100,EURUSD,1.14421,1.14429,1.14419,1.1442700000000001,554.0,asia
1784250000,EURUSD,1.1442700000000001,1.14448,1.14419,1.14441,1146.0,asia
1784250900,EURUSD,1.14441,1.14442,1.14433,1.14436,1109.0,asia
1784251800,EURUSD,1.1443699999999999,1.14439,1.14429,1.1443,935.0,asia
1784252700,EURUSD,1.1443,1.14433,1.14421,1.14431,1261.0,asia
1784253600,EURUSD,1.14431,1.14442,1.14425,1.1444,1629.0,asia
1784254500,EURUSD,1.1444,1.14453,1.1443699999999999,1.14446,907.0,asia
1784255400,EURUSD,1.14446,1.14463,1.14442,1.1445,1065.0,asia
1784256300,EURUSD,1.1445,1.14451,1.14435,1.14449,1731.0,asia
1784257200,EURUSD,1.14449,1.14462,1.1443699999999999,1.14443,3871.0,asia
1784258100,EURUSD,1.14443,1.14458,1.14417,1.14419,3843.0,asia
1784259000,EURUSD,1.14419,1.14432,1.14412,1.14413,3184.0,asia
1784259900,EURUSD,1.14413,1.14468,1.14413,1.14467,3557.0,asia
1784260800,EURUSD,1.14467,1.1448,1.14434,1.14444,4077.0,asia
1784261700,EURUSD,1.14444,1.14466,1.14432,1.14434,3499.0,asia
1784262600,EURUSD,1.14434,1.14444,1.14416,1.14432,3099.0,asia
1784263500,EURUSD,1.14432,1.14432,1.14373,1.1439,3971.0,asia
1784264400,EURUSD,1.1439,1.14414,1.14388,1.14409,3580.0,asia
1784265300,EURUSD,1.14409,1.14414,1.14388,1.14389,2544.0,asia
1784266200,EURUSD,1.14389,1.14399,1.1436600000000001,1.1438,3278.0,asia
1784267100,EURUSD,1.14379,1.14394,1.14365,1.14368,3145.0,asia
1784268000,EURUSD,1.14368,1.144,1.14363,1.14378,3171.0,asia
1784268900,EURUSD,1.14378,1.14399,1.14378,1.14392,2600.0,asia
1784269800,EURUSD,1.14392,1.14398,1.14358,1.14363,2665.0,asia
1784270700,EURUSD,1.14363,1.14394,1.14358,1.14392,2582.0,asia
1784271600,EURUSD,1.14392,1.1439300000000001,1.14377,1.14378,2515.0,asia
1784272500,EURUSD,1.14378,1.14383,1.1436,1.14363,2514.0,asia
1784273400,EURUSD,1.14363,1.1438,1.14358,1.14367,2894.0,asia
1784274300,EURUSD,1.14367,1.14378,1.14345,1.1436,2275.0,asia
1784275200,EURUSD,1.1436,1.14371,1.14356,1.14365,2381.0,london
1784276100,EURUSD,1.14365,1.1438,1.14356,1.14369,2822.0,london
1784277000,EURUSD,1.14369,1.14434,1.14369,1.14417,4521.0,london
1784277900,EURUSD,1.14417,1.14434,1.14391,1.14397,3698.0,london
1784278800,EURUSD,1.14395,1.14459,1.14395,1.14459,5299.0,london
1784279700,EURUSD,1.14459,1.14512,1.14456,1.14484,5085.0,london
1784280600,EURUSD,1.14484,1.1451500000000001,1.14476,1.14495,5013.0,london
1784281500,EURUSD,1.14495,1.14522,1.14482,1.14497,5058.0,london
1784282400,EURUSD,1.14497,1.14521,1.14471,1.14489,5210.0,london
1784283300,EURUSD,1.14489,1.1449,1.14441,1.14467,4769.0,london
1784284200,EURUSD,1.14467,1.14499,1.14442,1.14468,4626.0,london
1784285100,EURUSD,1.14468,1.14494,1.14446,1.14447,4448.0,london
1784286000,EURUSD,1.14447,1.14478,1.144,1.14406,5413.0,london
1784286900,EURUSD,1.14407,1.14408,1.14356,1.14401,6151.0,london
1784287800,EURUSD,1.14401,1.14436,1.14396,1.14425,5635.0,london
1784288700,EURUSD,1.14424,1.14431,1.14391,1.14412,4718.0,london
1784289600,EURUSD,1.14412,1.14422,1.1437,1.14386,5498.0,london
1784290500,EURUSD,1.14386,1.14424,1.14374,1.14417,4827.0,london
1784291400,EURUSD,1.14417,1.14418,1.14362,1.14377,4531.0,london
1784292300,EURUSD,1.14377,1.14404,1.14373,1.14404,4243.0,london
1784293200,EURUSD,1.1440299999999999,1.1440299999999999,1.14355,1.14391,5160.0,newyork
1784294100,EURUSD,1.14391,1.1440299999999999,1.14312,1.14322,4859.0,newyork
1784295000,EURUSD,1.14322,1.14338,1.14309,1.14325,4030.0,newyork
1784295900,EURUSD,1.14326,1.14331,1.1426,1.14266,4952.0,newyork
1784296800,EURUSD,1.14266,1.14302,1.14245,1.14289,5009.0,newyork
1784297700,EURUSD,1.14289,1.14308,1.14272,1.14303,4528.0,newyork
1784298600,EURUSD,1.14303,1.14359,1.14299,1.14334,4269.0,newyork
1784299500,EURUSD,1.14334,1.14347,1.14292,1.143,4616.0,newyork
1784300400,EURUSD,1.143,1.14352,1.143,1.14328,4944.0,newyork
1784301300,EURUSD,1.14328,1.14343,1.14307,1.14343,4211.0,newyork
1784302200,EURUSD,1.14343,1.14343,1.14259,1.14268,4854.0,newyork
1784303100,EURUSD,1.14268,1.14292,1.14249,1.1429,5410.0,newyork
1784304000,EURUSD,1.1429,1.14317,1.14256,1.14292,5909.0,newyork
1784304900,EURUSD,1.14294,1.14297,1.1424400000000001,1.14252,5892.0,newyork
1784305800,EURUSD,1.14255,1.14329,1.14248,1.14319,7332.0,newyork
1784306700,EURUSD,1.14319,1.14367,1.14301,1.14359,6930.0,newyork
1784307600,EURUSD,1.14359,1.14374,1.14329,1.14363,6600.0,newyork
1784308500,EURUSD,1.14363,1.14409,1.14343,1.14353,6114.0,newyork
1784309400,EURUSD,1.14353,1.14424,1.14348,1.1442,6183.0,newyork
1784310300,EURUSD,1.1442,1.1444,1.14379,1.14397,6201.0,newyork
1784311200,EURUSD,1.14396,1.14432,1.14386,1.1439300000000001,6320.0,newyork
1784312100,EURUSD,1.14395,1.14443,1.14392,1.14414,5216.0,newyork
1784313000,EURUSD,1.14414,1.14425,1.1437,1.14372,5655.0,newyork
1784313900,EURUSD,1.14372,1.1441,1.14372,1.14399,4420.0,newyork
1784314800,EURUSD,1.14399,1.14405,1.1434,1.14397,6082.0,newyork
1784315700,EURUSD,1.14397,1.14415,1.14378,1.14409,4661.0,newyork
1784316600,EURUSD,1.14409,1.14414,1.14388,1.14397,4188.0,newyork
1784317500,EURUSD,1.14397,1.14398,1.1437,1.14382,3869.0,newyork
1784318400,EURUSD,1.14383,1.14386,1.14341,1.14346,3987.0,newyork
1784319300,EURUSD,1.14345,1.1436,1.1433200000000001,1.14357,3940.0,newyork
1784320200,EURUSD,1.14357,1.1436,1.14337,1.14339,3725.0,newyork
1784321100,EURUSD,1.14339,1.14349,1.14337,1.1434199999999999,3397.0,newyork
1784322000,EURUSD,1.1434199999999999,1.1436,1.14335,1.14352,3056.0,newyork
1784322900,EURUSD,1.14352,1.14373,1.14343,1.14368,4119.0,newyork
1784323800,EURUSD,1.14368,1.14374,1.14354,1.14358,3211.0,newyork
1784324700,EURUSD,1.14358,1.14363,1.14347,1.14352,3060.0,newyork
1784325600,EURUSD,1.14352,1.14365,1.14349,1.14359,2810.0,newyork
1784326500,EURUSD,1.14359,1.1437,1.14336,1.14357,3546.0,newyork
1784327400,EURUSD,1.14358,1.14388,1.14339,1.1438,3317.0,newyork
1784328300,EURUSD,1.1438,1.14413,1.14377,1.14408,4046.0,newyork
1784329200,EURUSD,1.14408,1.14422,1.14389,1.1439,1903.0,newyork
1784330100,EURUSD,1.1439,1.14395,1.14361,1.1437599999999999,1186.0,newyork
1784331000,EURUSD,1.14377,1.14384,1.14365,1.14373,1004.0,newyork
1784331900,EURUSD,1.14373,1.14384,1.14362,1.14381,2033.0,newyork
1784505600,EURUSD,1.14269,1.14297,1.14253,1.14295,282.0,asia
1784506500,EURUSD,1.14296,1.14298,1.14274,1.14287,245.0,asia
1784507400,EURUSD,1.14287,1.14309,1.14282,1.1430500000000001,252.0,asia
1784508300,EURUSD,1.1430500000000001,1.14309,1.1428099999999999,1.14284,215.0,asia
1784509200,EURUSD,1.14282,1.14309,1.1424400000000001,1.14295,2452.0,asia
1784510100,EURUSD,1.14294,1.14312,1.14261,1.14272,3160.0,asia
1784511000,EURUSD,1.14272,1.14298,1.14262,1.1428,2336.0,asia
1784511900,EURUSD,1.1428,1.1428099999999999,1.14262,1.14262,1442.0,asia
1784512800,EURUSD,1.14262,1.14268,1.1425,1.1425,2210.0,asia
1784513700,EURUSD,1.14251,1.14257,1.14234,1.14253,1810.0,asia
1784514600,EURUSD,1.14253,1.14268,1.14245,1.14266,2025.0,asia
1784515500,EURUSD,1.14266,1.14273,1.1425,1.14272,3020.0,asia
1784516400,EURUSD,1.14273,1.1431,1.14263,1.14296,4357.0,asia
1784517300,EURUSD,1.14296,1.14327,1.14296,1.14323,4051.0,asia
1784518200,EURUSD,1.14322,1.14322,1.14302,1.1431499999999999,3535.0,asia
1784519100,EURUSD,1.1431499999999999,1.14334,1.1431499999999999,1.14333,3236.0,asia
1784520000,EURUSD,1.14333,1.14355,1.14312,1.14318,4716.0,asia
1784520900,EURUSD,1.14318,1.14345,1.14314,1.14344,4521.0,asia
1784521800,EURUSD,1.14344,1.14355,1.14316,1.14328,4224.0,asia
1784522700,EURUSD,1.14329,1.14364,1.14322,1.1436,3609.0,asia
1784523600,EURUSD,1.1436,1.1438,1.14346,1.14363,4111.0,asia
1784524500,EURUSD,1.14363,1.14391,1.1436,1.14389,3316.0,asia
1784525400,EURUSD,1.14389,1.14428,1.14378,1.14406,3744.0,asia
1784526300,EURUSD,1.14406,1.14424,1.14395,1.14409,3133.0,asia
1784527200,EURUSD,1.14409,1.14413,1.14396,1.14406,3043.0,asia
1784528100,EURUSD,1.14406,1.14414,1.144,1.14408,2770.0,asia
1784529000,EURUSD,1.14409,1.14425,1.1440299999999999,1.14422,2493.0,asia
1784529900,EURUSD,1.14422,1.14425,1.14416,1.14418,1969.0,asia
1784530800,EURUSD,1.14418,1.14428,1.14412,1.14423,1917.0,asia
1784531700,EURUSD,1.14423,1.14445,1.14423,1.14444,2277.0,asia
1784532600,EURUSD,1.14444,1.1445,1.1443699999999999,1.14447,2274.0,asia
1784533500,EURUSD,1.14447,1.1445,1.1444,1.14443,2561.0,asia
1784534400,EURUSD,1.14443,1.14449,1.14422,1.1443,2990.0,london
1784535300,EURUSD,1.1443,1.14436,1.14416,1.14419,2815.0,london
