bar_utc,snapshots,imb1_last,imb3_last,imb5_last,imb_all_last,imb5_mean,imb5_std,depth_ratio_last,depth_ratio_mean,walls_max,spread_mean,microprice_last,flow_sum
1787046300,62,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.629677,64132.374926,0.0
1787046600,9,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.174444,64138.083442,0.0
1787046900,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.6411,64146.722249,0.0
1787047200,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.716566,64175.062361,0.0
1787047500,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.7431,64131.289375,0.0
1787047500,67,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.702687,64131.289375,0.0
1787047800,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4465,64130.409714,0.0
1787048100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6619,64145.605236,0.0
1787048400,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.202424,64122.257924,0.0
1787048700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.7073,64139.049029,0.0
1787049000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5003,64165.848897,0.0
1787049300,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.670707,64178.123803,0.0
1787049600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,11.9903,64158.38184,0.0
1787049900,38,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.304211,64175.321282,0.0
1787050200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4888,64177.740744,0.0
1787050500,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,12.426061,64174.603473,0.0
1787050800,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.7393,64269.504991,0.0
1787051100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,13.069,64268.086861,0.0
1787051400,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.776061,64301.020619,0.0
1787051700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3047,64305.055495,0.0
1787052000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6426,64348.501736,0.0
1787052300,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5868,64345.145395,0.0
1787052600,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,12.544545,64350.507394,0.0
1787052900,90,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.559,64349.433737,0.0
1787053200,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.4462,64360.051984,0.0
1787053500,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.517677,64331.883947,0.0
1787053800,26,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.465,64320.866819,0.0
1787054100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5425,64324.97816,0.0
1787054400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3902,64315.69105,0.0
1787054700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5292,64269.990183,0.0
1787055000,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.514242,64270.833657,0.0
1787055300,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.0077,64263.015247,0.0
1787055600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.2254,64268.084234,0.0
1787055900,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.1134,64273.816704,0.0
1787056200,99,0.6667,0.4615,0.16,-0.0001,0.1589,0.0105,1.0002,1.0002,2,12.610707,64275.381409,0.0
1787056500,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5413,64234.771864,0.0
1787056800,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.2331,64221.492211,0.0
1787057100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6764,64220.462323,0.0
1787057400,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.471414,64212.729508,0.0
1787057700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3892,64195.227951,0.0
1787058000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3444,64151.559945,0.0
1787058300,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.324343,64142.091526,0.0
1787058600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4857,64162.411243,0.0
1787058900,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.2611,64100.748688,0.0
1787059200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4882,64056.348543,0.0
1787059500,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.397778,64041.31705,0.0
1787059800,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.018,1.0002,1.0002,2,12.4225,64065.510734,0.0
1787060100,100,0.6667,0.4615,0.16,-0.0001,0.1579,0.0148,1.0002,1.0002,2,12.2856,64197.212585,0.0
1787060400,100,0.6667,0.4615,0.16,-0.0001,0.1589,0.0105,1.0002,1.0002,2,12.42,64162.34592,0.0
1787060700,99,0.6667,0.4615,0.16,-0.0001,0.1591,0.0348,1.0002,1.0002,2,12.444444,64206.47611,0.0
1787061000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3133,64105.238442,0.0
1787061300,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5655,64190.845767,0.0
1787061600,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.634949,64341.683453,0.0
1787061900,100,0.6667,0.4615,0.16,-0.0001,0.1536,0.0448,1.0002,1.0002,2,12.3793,64266.984297,0.0
1787062200,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.3278,64230.628769,0.0
1787062500,100,0.6667,0.4615,0.16,-0.0001,0.1589,0.0105,1.0002,1.0002,2,12.46,64430.769065,0.0
1787062800,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.0181,1.0002,1.0002,2,12.764141,64694.821805,0.0
1787063100,100,0.6667,0.4615,0.16,-0.0001,0.1579,0.0148,1.0002,1.0002,2,12.851,64962.52825,0.0
1787063400,100,0.6667,0.4615,0.16,-0.0001,0.1594,0.0184,1.0002,1.0002,2,12.4357,64775.645444,0.0
1787063700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.1384,64739.174256,0.0
1787064000,99,0.6667,0.4615,0.16,-0.0001,0.1583,0.0339,1.0002,1.0002,2,12.248182,64757.595357,0.0
1787064300,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.5416,64772.307574,0.0
1787064600,100,0.6667,0.5484,0.2364,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.3984,64713.226505,0.0764
1787064900,99,0.6667,0.4615,0.16,-0.0001,0.1583,0.0339,1.0002,1.0002,2,12.184545,64686.979828,0.0
1787065200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.7334,64758.73496,0.0
1787065500,100,0.6667,0.4615,0.16,-0.0001,0.1597,0.013,1.0002,1.0002,2,12.4201,64649.778862,0.0
1787065800,100,0.6667,0.4615,0.16,-0.0001,0.1589,0.0105,1.0002,1.0002,2,12.6219,64705.987727,0.0
1787066100,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.653131,64731.6161,0.0
1787066400,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.6559,64730.257193,0.0
1787066700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6897,64768.990175,0.0
1787067000,90,0.6667,0.4615,0.16,-0.0001,0.1564,0.0335,1.0002,1.0002,2,12.549444,64836.623952,0.0
1787067300,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.521414,64814.971421,0.0
1787067600,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.7002,64783.42747,0.0
1787067900,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6432,64796.48713,0.0
1787068200,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.859697,64827.661064,0.0
1787068500,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8899,64825.5159,0.0
1787068800,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.4787,64820.995616,0.0
1787069100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5253,64749.659417,0.0
1787069400,99,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.251515,64720.206378,0.0
1787069700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4119,64709.263883,0.0
1787070000,100,0.6667,0.4615,0.16,-0.0001,0.1615,0.0107,1.0002,1.0002,2,12.6303,64694.962653,0.0
1787070300,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5395,64670.811085,0.0
1787070600,99,0.6667,0.5484,0.2364,-0.0001,0.1623,0.0131,1.0002,1.0002,2,12.966566,64712.292507,0.0764
1787070900,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.5504,64762.22576,0.0
1787071200,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.2952,64758.718743,0.0
1787071500,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.494343,64780.29648,0.0
1787071800,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6294,64787.206127,0.0
1787072100,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.7916,64805.203725,0.0
1787072400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5605,64778.943766,0.0
1787072700,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,12.628182,64756.473973,0.0
1787073000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8767,64773.659829,0.0
1787073300,100,0.6667,0.4615,0.16,-0.0001,0.1453,0.1189,1.0002,1.0001,2,13.0876,64762.08221,0.0
1787073600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,13.1236,64773.826488,0.0
1787073900,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,13.127778,64796.866556,0.0
1787074200,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.6707,64756.405537,0.0
1787074500,100,0.6667,0.4615,0.16,-0.0001,0.1504,0.0546,1.0002,1.0002,2,12.5299,64735.891957,0.0
1787074800,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.4208,64696.054388,0.0
1787075100,99,0.6667,0.4615,0.16,-0.0001,0.1535,0.045,1.0002,1.0002,2,12.503535,64664.983776,0.0
1787075400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6331,64671.415748,0.0
1787075700,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.5968,64633.984631,0.0
1787076000,9,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,13.368889,64646.161244,0.0
1787076300,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,13.074545,64668.005776,0.0
1787076600,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.8532,64704.128369,0.0
1787076900,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4724,64735.295471,0.0
1787077200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6221,64751.072644,0.0
1787077500,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,12.874747,64764.947531,0.0
1787077800,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8151,64756.207598,0.0
1787078100,100,0.6667,0.4615,0.16,-0.0001,0.1536,0.0448,1.0002,1.0002,2,13.0202,64767.644222,0.0
1787078400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3651,64715.526667,0.0
1787078700,9,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.962222,64726.412521,0.0
1787079300,20,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4545,64746.67262,0.0
1787079600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3022,64719.562614,0.0
1787079900,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.397879,64685.940904,0.0
1787080200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3878,64690.502756,0.0
1787080500,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.2617,64682.918398,0.0
1787080800,99,0.6667,0.4615,0.16,-0.0001,0.1615,0.0107,1.0002,1.0002,2,12.534242,64703.886192,0.0
1787081100,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.5755,64748.570363,0.0
1787081400,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.5511,64708.440479,0.0
1787081700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.2754,64689.115705,0.0
1787082000,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,12.450404,64646.48402,0.0
1787082300,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.3143,64640.950105,0.0
1787082600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4585,64634.818033,0.0
1787082900,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.343333,64617.803988,0.0
1787083200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3509,64564.595235,0.0
1787083500,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.7146,64620.764174,0.0
1787083800,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.4783,64626.001588,0.0
1787084100,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.414343,64600.153508,0.0
1787084400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4373,64599.136582,0.0
1787084700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6161,64580.921283,0.0
1787085000,100,0.6667,0.4615,0.16,-0.0001,0.1589,0.0105,1.0002,1.0002,2,12.5929,64601.624536,0.0
1787085300,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.628586,64606.12159,0.0
1787085600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.1012,64575.726681,0.0
1787085900,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3116,64550.548353,0.0
1787086200,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,12.505253,64569.979306,0.0
1787086500,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.7985,64548.198952,0.0
1787086800,100,0.6667,0.4615,0.16,-0.0001,0.1576,0.0328,1.0002,1.0002,2,12.5966,64573.052797,0.0
1787087100,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.6643,64597.9456,0.0
1787087400,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.675051,64593.764032,0.0
1787087700,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.5067,64580.261225,0.0
1787088000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,13.1731,64593.38899,0.0
1787088300,99,0.6667,0.4615,0.16,-0.0001,0.1589,0.0105,1.0002,1.0002,2,12.734949,64595.09549,0.0
1787088600,100,0.6667,0.4615,0.16,-0.0001,0.1591,0.0346,1.0002,1.0002,2,12.5369,64573.49718,0.0
1787088900,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.1784,64558.173719,0.0
1787089200,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.5095,64552.058073,0.0
1787089500,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.281414,64581.534028,0.0
1787089800,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.2815,64565.49298,0.0
1787090100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.0605,64567.939712,0.0
1787090400,99,0.6667,0.4615,0.16,-0.0001,0.1589,0.0105,1.0002,1.0002,2,12.188889,64557.362854,0.0
1787090700,100,0.6667,0.4615,0.16,-0.0001,0.1516,0.0286,1.0002,1.0002,2,12.2532,64563.146457,0.0
1787091000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8032,64540.393798,0.0
1787091300,100,0.6667,0.4615,0.16,-0.0001,0.1557,0.0334,1.0002,1.0002,2,12.7517,64558.046541,0.0
1787091600,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.324848,64548.270043,0.0
1787091900,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.2289,64565.453372,0.0
1787092200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8784,64589.67539,0.0
1787092500,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.6757,64618.436309,0.0
1787092800,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.610101,64606.196638,0.0
1787093100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3485,64596.861805,0.0
1787093400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5266,64575.047736,0.0
1787093700,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,12.348384,64608.759183,0.0
1787094000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8242,64655.524865,0.0
1787094300,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5744,64642.061116,0.0
1787094600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,13.0608,64668.166046,0.0
1787094900,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.398485,64679.009365,0.0
1787095200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5005,64701.3273,0.0
1787095500,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.7529,64689.652965,0.0
1787095800,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.7857,64725.500626,0.0
1787096100,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.717475,64726.580226,0.0
1787096400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8625,64742.880354,0.0
1787096700,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.4263,64726.468148,0.0
1787097000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8464,64710.268929,0.0
1787097300,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.530303,64694.499629,0.0
1787097600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.8631,64599.904592,0.0
1787097900,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6565,64605.320399,0.0
1787098200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3137,64537.474675,0.0
1787098500,99,0.6667,0.4615,0.16,-0.0001,0.1623,0.0131,1.0002,1.0002,2,12.765657,64562.511565,0.0
1787098800,100,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.6927,64577.820708,0.0
1787099100,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.464,64573.01493,0.32
1787099400,99,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.754545,64613.382201,0.0
1787099700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6913,64611.058586,0.0
1787100000,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.4535,64524.580938,0.0
1787100300,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.4815,64544.485057,0.0
1787100600,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.829697,64499.120978,0.0
1787100900,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.3018,64460.20612,0.0
1787101200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.385,64415.464907,0.0
1787101500,100,0.6667,0.4615,0.16,-0.0001,0.1576,0.0328,1.0002,1.0002,2,12.4201,64509.590928,0.0
1787101800,99,0.6667,0.4615,0.16,-0.0001,0.1568,0.032,1.0002,1.0002,2,12.245152,64495.070155,0.0
1787102100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3833,64485.441603,0.0
1787102400,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.4528,64449.614655,0.0
1787102700,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.55899,64457.642034,0.0
1787103000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5691,64439.751995,0.0
1787103300,100,0.6667,0.4615,0.16,-0.0001,0.1557,0.0334,1.0002,1.0002,2,12.2387,64434.291104,0.0
1787103600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4151,64386.059733,0.0
1787103900,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.266162,64378.654993,0.0
1787104200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.0098,64392.697125,0.0
1787104500,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.2242,64371.630237,0.0
1787104800,99,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.12697,64340.204407,0.0
1787105100,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.1942,64330.124171,0.0
1787105400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.5282,64367.379996,0.0
1787105700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.2886,64325.397802,0.0
1787106000,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.53596,64367.345599,0.0
1787106300,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.3288,64363.224855,0.0
1787106600,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.0916,64342.951509,0.0
1787106900,99,0.6667,0.4615,0.16,-0.0001,0.1608,0.0076,1.0002,1.0002,2,12.585556,64378.715313,0.0
1787107200,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.2105,64358.79816,0.0
1787107500,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.2581,64343.607669,0.0
1787107800,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4163,64315.304477,0.0
1787108100,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.134646,64320.948835,0.0
1787108400,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.6953,64319.888726,0.0
1787108700,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4702,64266.014584,0.0
1787109000,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4393,64319.108441,0.0
1787109300,99,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.393939,64374.34231,0.0
1787109600,100,0.6667,0.4615,0.16,-0.0001,0.1568,0.0318,1.0002,1.0002,2,12.2083,64338.979222,0.0
1787109900,100,0.6667,0.4615,0.16,-0.0001,0.16,0.0,1.0002,1.0002,2,12.4915,64331.595081,0.0
